game_id,period_id,time_seconds,team_id,player_id,start_x,start_y,end_x,end_y,original_event_id,bodypart_id,type_id,result_id,action_id,type_name,result_name,bodypart_name,player_name,distance_to_goal,angle_of_shot,squared_distance_to_goal,bodypart_capacity_of_scoring,goal,xG
2565549,1,1230.159731,687,3282,79.8,31.96,105.0,27.200000000000003,180055005,4,13,0,300,shot_freekick,fail,foot_left,Canales,25.282436591436362,0.3128662973443156,639.2016000000003,0.125,0,0.04018836319080556
2565549,1,1300.582823,692,395636,100.8,27.2,105.0,37.4,180054901,5,11,1,315,shot,success,foot_right,Maxi Gómez,7.992496481075237,0.6119024344346666,63.88000000000004,0.125,1,0.20110777834035098
2565549,1,1412.799375,687,3282,86.1,19.04,105.0,34.0,180055042,4,11,0,325,shot,fail,foot_left,Canales,24.104182209732823,0.26147834116809576,581.0116000000003,0.125,0,0.04091271326833418
2565549,1,1443.490308,692,3827,96.6,23.8,105.0,30.6,180054933,5,11,0,338,shot,fail,foot_right,Hugo Mallo,13.213629327327148,0.40077532836576724,174.60000000000008,0.125,0,0.11198464828837297
2565549,1,1590.068515,692,3840,91.35,21.08,91.35,21.08,180054976,4,11,0,373,shot,fail,foot_left,Iago Aspas,18.794916866003962,0.3131429536065154,353.2489000000002,0.125,0,0.06727840721285026
2565549,1,1809.225868,692,3840,89.25,41.48,89.25,41.48,180055019,5,11,0,397,shot,fail,foot_right,Iago Aspas,17.43596570310919,0.41239399412830996,304.01289999999995,0.125,0,0.08630337616080516
2565549,1,1934.1559029999999,687,355599,75.6,51.68,105.0,37.4,180055162,4,11,1,414,shot,success,foot_left,Mikel Oyarzabal,34.30659411833242,0.19988857113963662,1176.9424000000006,0.125,1,0.014366821262277884
2565549,1,2584.802852,692,241945,88.2,51.68,88.2,51.68,180055268,5,11,0,562,shot,fail,foot_right,P. Sisto,24.388981118529735,0.22815264986224695,594.8223999999999,0.125,0,0.03788458524627634
2565549,1,2586.389361,692,4911,85.05,42.16,105.0,27.2,180055269,5,11,0,564,shot,fail,foot_right,Jozabed,21.554305834333892,0.34181735462834456,464.58810000000005,0.125,0,0.057071676644919266
2565549,1,2642.24431,692,395636,91.35,32.64,105.0,40.8,180055296,4,11,0,580,shot,fail,foot_left,Maxi Gómez,13.717583606451981,0.5652227256432765,188.17210000000014,0.125,0,0.13780934174316326
2565549,1,2740.30738,687,40770,99.75,23.799999999999997,105.0,27.200000000000003,180055434,3,11,0,603,shot,fail,head/other,Willian José,11.471813282999339,0.3484862076982248,131.60250000000008,0.125,0,0.11523148277120732
2565549,2,256.145035,692,3840,94.5,31.28,94.5,31.28,180055433,4,11,0,668,shot,fail,foot_left,Iago Aspas,10.846584715937086,0.6906194146057675,117.6484,0.125,0,0.19304049497021739
2565549,2,289.3988730000001,692,395636,95.55,42.84,105.0,34.0,180055441,5,11,1,671,shot,success,foot_right,Maxi Gómez,12.940173878275365,0.46299212034737536,167.4481000000001,0.125,1,0.12470343654747809
2565549,2,412.53952100000015,687,3282,88.2,23.120000000000005,105.0,27.200000000000003,180055518,4,11,0,688,shot,fail,foot_left,Canales,20.0153541062855,0.3361766431091073,400.6143999999998,0.125,0,0.06367299057454986
2565549,2,928.9463430000001,692,241945,93.45,51.68,105.0,30.6,180055609,5,11,0,785,shot,fail,foot_right,P. Sisto,21.118354576055395,0.2116722289178727,445.98489999999987,0.125,0,0.048146451859308145
2565549,2,1139.6538570000002,687,278289,78.75,19.72,105.0,34.0,180055757,5,11,0,837,shot,fail,foot_right,Odriozola,29.882786014694144,0.23503233703976797,892.9808999999999,0.125,0,0.023469931220636397
2565549,2,1152.2371739999999,692,3840,96.6,23.8,96.6,23.8,180055678,4,11,0,840,shot,fail,foot_left,Iago Aspas,13.213629327327148,0.40077532836576724,174.60000000000008,0.125,0,0.11198464828837297
2565549,2,1223.0241409999999,687,40770,92.4,40.8,105.0,40.8,180055802,3,11,0,860,shot,fail,head/other,Willian José,14.317821063276346,0.4899573262537286,204.9999999999998,0.125,0,0.11911904381093016
2565549,2,1389.351522,692,4424,84.0,46.92,84.0,46.92,180055769,5,11,0,894,shot,fail,foot_right,Jonny,24.656163529632913,0.27654660205633796,607.9264000000002,0.125,0,0.04000595047208874
2565549,2,1527.3908540000002,687,3576,94.5,36.72,105.0,40.8,180055866,3,11,0,924,shot,fail,head/other,Juanmi,10.846584715937086,0.6906194146057675,117.6484,0.125,0,0.19304049497021739
2565549,2,1772.2048379999997,687,3676,74.55,36.04,105.0,30.6,180055902,5,11,0,954,shot,fail,foot_right,Illarramendi,30.51825846931637,0.2600953213909872,931.3641000000002,0.125,0,0.023014903769677183
2565549,2,2083.9196380000003,687,3576,94.5,40.8,105.0,30.6,180055988,5,11,1,1027,shot,success,foot_right,Juanmi,12.50959631642844,0.5388793474729675,156.48999999999998,0.125,1,0.14266575675153642
2565549,2,2749.042001,692,26652,74.55,28.56,105.0,40.8,180056169,5,13,0,1135,shot_freekick,fail,foot_right,D. Wass,30.932120845490054,0.25336521673352186,956.7961000000004,0.125,0,0.02188330818828667
2565550,1,482.525167,698,3674,96.6,29.239999999999995,105.0,34.0,180434453,3,11,0,106,shot,fail,head/other,Markel Bergara,9.654926203757341,0.7161435890321627,93.21760000000015,0.125,0,0.21235184594431508
2565550,1,919.207701,678,3425,88.2,26.52,88.2,26.52,180434437,5,11,0,237,shot,fail,foot_right,Muniain,18.389953779169755,0.3951983219753568,338.19039999999995,0.125,0,0.07858668829281656
2565550,1,1134.177575,678,230862,92.4,19.04,105.0,34.0,180434505,4,11,0,298,shot,fail,foot_left,Lekue,19.559181986985035,0.2683549499188357,382.5615999999998,0.125,0,0.05930386935824441
2565550,1,1251.567802,678,247141,98.7,21.76,105.0,40.8,180434561,5,11,0,326,shot,fail,foot_right,Iñaki Williams,13.7661759395992,0.2826975368562552,189.50759999999994,0.125,0,0.09072081492187248
2565550,1,1348.903884,678,3409,92.4,27.88,105.0,27.2,180434576,3,11,0,340,shot,fail,head/other,San José,14.007655050007473,0.5099810001381602,196.21439999999987,0.125,0,0.12503648567545422
2565550,1,1401.338495,678,247141,94.5,43.52,105.0,40.8,180434596,5,11,0,353,shot,fail,foot_right,Iñaki Williams,14.17322828433946,0.4264636578771578,200.8804000000001,0.125,0,0.10952195820620401
2565550,1,1481.710729,698,94828,91.35,44.2,105.0,40.8,180434792,3,11,0,375,shot,fail,head/other,G. Shibasaki,17.040026408430247,0.37879277133154704,290.36250000000024,0.125,0,0.08431200755032181
2565550,1,1562.637261,698,278383,82.95,19.72,82.95,19.72,180434821,5,11,0,391,shot,fail,foot_right,Álvaro Jiménez,26.27015226449972,0.25593554292092585,690.1208999999998,0.125,0,0.03369639780679859
2565550,1,1973.229745,678,3425,87.15,30.6,105.0,37.4,180434739,5,11,0,488,shot,fail,foot_right,Muniain,18.17092457746715,0.42660051475813887,330.1824999999998,0.125,0,0.08373261678522413
2565550,2,209.9030630000002,698,250805,70.35,27.200000000000003,105.0,27.200000000000003,180435125,5,11,0,691,shot,fail,foot_right,Djené,35.310940231038884,0.22151234759426303,1246.8625000000004,0.125,0,0.013423324463329117
2565550,2,911.9793479999998,698,3468,97.65,36.72,105.0,34.0,180435341,5,11,0,833,shot,fail,foot_right,Juan Cala,7.837148716210502,0.9130724071380851,61.42089999999991,0.125,0,0.29500891194196777
2565550,2,942.432096,698,250805,97.65,37.4,105.0,40.8,180435350,4,11,0,836,shot,fail,foot_left,Djené,8.098302291221286,0.8702400252277586,65.58249999999992,0.125,0,0.27726059514815743
2565550,2,1310.4740250000004,678,3425,93.45,40.12,105.0,34.0,180435378,5,11,0,899,shot,fail,foot_right,Muniain,13.071224120180936,0.5379746759501455,170.85689999999988,0.125,0,0.13781711547869313
2565550,2,1477.8515209999996,678,3595,74.55,31.28,105.0,40.8,180435426,5,11,0,924,shot,fail,foot_right,Beñat,30.57124302346897,0.2592194177669862,934.6009000000001,0.125,0,0.022866716258959904
2565550,2,1591.8235219999997,678,230862,80.85,19.72,80.85,19.72,180435467,4,11,0,947,shot,fail,foot_left,Lekue,28.056031437108143,0.2454848313747235,787.1409000000003,0.125,0,0.028259475973852317
