Rank,Club,Country,Level,Elo,From,To
None,Sporting,POR,1,1424.7598877,1939-01-08,1939-01-08
None,Sporting,POR,1,1419.34741211,1939-01-09,1939-01-15
None,Sporting,POR,1,1409.15136719,1939-01-16,1939-01-22
None,Sporting,POR,1,1417.00585938,1939-01-23,1939-01-29
None,Sporting,POR,1,1430.99829102,1939-01-30,1939-02-05
None,Sporting,POR,1,1444.99987793,1939-02-06,1939-02-06
None,Sporting,POR,1,1460.38525391,1939-02-07,1939-02-19
None,Sporting,POR,1,1442.38525391,1939-02-20,1939-03-05
None,Sporting,POR,1,1457.5300293,1939-03-06,1939-03-12
None,Sporting,POR,1,1454.7253418,1939-03-13,1939-03-19
None,Sporting,POR,1,1472.51965332,1939-03-20,1939-03-26
None,Sporting,POR,1,1472.87927246,1939-03-27,1939-04-02
None,Sporting,POR,1,1477.8873291,1939-04-03,1939-04-09
None,Sporting,POR,1,1491.82910156,1939-04-10,1939-04-16
None,Sporting,POR,1,1496.59521484,1939-04-17,1939-04-23
None,Sporting,POR,1,1499.66369629,1939-04-24,1940-01-14
None,Sporting,POR,1,1512.05664062,1940-01-15,1940-01-28
None,Sporting,POR,1,1517.77954102,1940-01-29,1940-02-04
None,Sporting,POR,1,1511.77954102,1940-02-05,1940-02-11
None,Sporting,POR,1,1515.72729492,1940-02-12,1940-02-18
None,Sporting,POR,1,1508.69360352,1940-02-19,1940-02-25
None,Sporting,POR,1,1513.12207031,1940-02-26,1940-03-03
None,Sporting,POR,1,1526.61901855,1940-03-04,1940-03-10
None,Sporting,POR,1,1529.60559082,1940-03-11,1940-03-17
None,Sporting,POR,1,1534.7253418,1940-03-18,1940-03-21
None,Sporting,POR,1,1539.8894043,1940-03-22,1940-03-24
None,Sporting,POR,1,1544.25390625,1940-03-25,1940-03-31
None,Sporting,POR,1,1548.01062012,1940-04-01,1940-04-07
None,Sporting,POR,1,1547.36157227,1940-04-08,1940-04-14
None,Sporting,POR,1,1555.25231934,1940-04-15,1940-04-21
None,Sporting,POR,1,1560.53259277,1940-04-22,1940-04-28
None,Sporting,POR,1,1564.90942383,1940-04-29,1940-05-05
None,Sporting,POR,1,1569.52209473,1940-05-06,1940-05-12
None,Sporting,POR,1,1574.7310791,1940-05-13,1940-05-19
None,Sporting,POR,1,1571.44445801,1940-05-20,1940-12-29
None,Sporting,POR,1,1581.42565918,1940-12-30,1941-01-01
None,Sporting,POR,1,1587.45129395,1941-01-02,1941-01-05
None,Sporting,POR,1,1593.21228027,1941-01-06,1941-01-19
None,Sporting,POR,1,1585.34204102,1941-01-20,1941-01-26
None,Sporting,POR,1,1591.04614258,1941-01-27,1941-02-02
None,Sporting,POR,1,1594.85546875,1941-02-03,1941-02-09
None,Sporting,POR,1,1597.0177002,1941-02-10,1941-02-23
None,Sporting,POR,1,1599.31152344,1941-02-24,1941-03-02
None,Sporting,POR,1,1600.34875488,1941-03-03,1941-03-09
None,Sporting,POR,1,1603.57250977,1941-03-10,1941-03-23
None,Sporting,POR,1,1609.41577148,1941-03-24,1941-03-30
None,Sporting,POR,1,1611.25830078,1941-03-31,1941-04-02
None,Sporting,POR,1,1595.79663086,1941-04-03,1941-04-06
None,Sporting,POR,1,1602.52355957,1941-04-07,1942-01-04
None,Sporting,POR,1,1619.52355957,1942-01-05,1942-01-18
None,Sporting,POR,1,1629.08935547,1942-01-19,1942-01-25
None,Sporting,POR,1,1618.71508789,1942-01-26,1942-02-01
None,Sporting,POR,1,1622.66052246,1942-02-02,1942-02-08
None,Sporting,POR,1,1624.63916016,1942-02-09,1942-02-15
None,Sporting,POR,1,1633.92773438,1942-02-16,1942-02-22
None,Sporting,POR,1,1636.44763184,1942-02-23,1942-03-01
None,Sporting,POR,1,1639.8581543,1942-03-02,1942-03-08
None,Sporting,POR,1,1615.90161133,1942-03-09,1942-03-15
None,Sporting,POR,1,1619.97143555,1942-03-16,1942-03-22
None,Sporting,POR,1,1622.07470703,1942-03-23,1942-03-29
None,Sporting,POR,1,1626.44226074,1942-03-30,1942-04-05
None,Sporting,POR,1,1615.37390137,1942-04-06,1942-04-12
None,Sporting,POR,1,1593.75744629,1942-04-13,1942-04-19
None,Sporting,POR,1,1595.75463867,1942-04-20,1942-04-26
None,Sporting,POR,1,1598.11108398,1942-04-27,1942-05-03
None,Sporting,POR,1,1601.46179199,1942-05-04,1942-05-10
None,Sporting,POR,1,1604.94177246,1942-05-11,1942-05-17
None,Sporting,POR,1,1605.9642334,1942-05-18,1942-05-24
None,Sporting,POR,1,1600.44567871,1942-05-25,1942-05-31
None,Sporting,POR,1,1601.77575684,1942-06-01,1942-06-07
None,Sporting,POR,1,1607.42089844,1942-06-08,1942-06-14
None,Sporting,POR,1,1608.45019531,1942-06-15,1943-01-10
None,Sporting,POR,1,1611.65209961,1943-01-11,1943-01-17
None,Sporting,POR,1,1612.98205566,1943-01-18,1943-01-24
None,Sporting,POR,1,1613.83117676,1943-01-25,1943-01-31
None,Sporting,POR,1,1592.8236084,1943-02-01,1943-02-07
None,Sporting,POR,1,1597.42504883,1943-02-08,1943-02-14
None,Sporting,POR,1,1598.69396973,1943-02-15,1943-02-21
None,Sporting,POR,1,1587.41174316,1943-02-22,1943-02-28
None,Sporting,POR,1,1591.86462402,1943-03-01,1943-03-07
None,Sporting,POR,1,1593.06188965,1943-03-08,1943-03-14
None,Sporting,POR,1,1594.19128418,1943-03-15,1943-03-21
None,Sporting,POR,1,1598.18615723,1943-03-22,1943-03-28
None,Sporting,POR,1,1604.72399902,1943-03-29,1943-04-04
None,Sporting,POR,1,1615.6776123,1943-04-05,1943-04-11
None,Sporting,POR,1,1616.02124023,1943-04-12,1943-04-25
None,Sporting,POR,1,1620.40600586,1943-04-26,1943-05-02
None,Sporting,POR,1,1623.82202148,1943-05-03,1943-05-09
None,Sporting,POR,1,1618.68676758,1943-05-10,1943-05-16
None,Sporting,POR,1,1623.30529785,1943-05-17,1943-11-28
None,Sporting,POR,1,1625.53356934,1943-11-29,1943-12-05
None,Sporting,POR,1,1629.24584961,1943-12-06,1943-12-12
None,Sporting,POR,1,1629.88122559,1943-12-13,1943-12-19
None,Sporting,POR,1,1633.31958008,1943-12-20,1943-12-26
None,Sporting,POR,1,1635.16870117,1943-12-27,1944-01-02
None,Sporting,POR,1,1626.62182617,1944-01-03,1944-01-09
None,Sporting,POR,1,1628.9095459,1944-01-10,1944-01-16
None,Sporting,POR,1,1623.51611328,1944-01-17,1944-01-23
None,Sporting,POR,1,1624.81347656,1944-01-24,1944-01-30
None,Sporting,POR,1,1633.25866699,1944-01-31,1944-02-06
None,Sporting,POR,1,1634.07983398,1944-02-07,1944-02-13
None,Sporting,POR,1,1636.64489746,1944-02-14,1944-02-20
None,Sporting,POR,1,1638.35620117,1944-02-21,1944-02-27
None,Sporting,POR,1,1641.60668945,1944-02-28,1944-03-05
None,Sporting,POR,1,1638.15576172,1944-03-06,1944-03-12
None,Sporting,POR,1,1646.57299805,1944-03-13,1944-03-19
None,Sporting,POR,1,1649.9074707,1944-03-20,1944-03-26
None,Sporting,POR,1,1651.99023438,1944-03-27,1944-11-26
None,Sporting,POR,1,1629.81872559,1944-11-27,1944-12-03
None,Sporting,POR,1,1617.63354492,1944-12-04,1944-12-10
None,Sporting,POR,1,1601.73120117,1944-12-11,1944-12-17
None,Sporting,POR,1,1604.14929199,1944-12-18,1944-12-24
None,Sporting,POR,1,1607.79125977,1944-12-25,1944-12-31
None,Sporting,POR,1,1608.62182617,1945-01-01,1945-01-07
None,Sporting,POR,1,1620.10559082,1945-01-08,1945-01-14
None,Sporting,POR,1,1620.91040039,1945-01-15,1945-01-21
None,Sporting,POR,1,1621.67944336,1945-01-22,1945-01-28
None,Sporting,POR,1,1623.40686035,1945-01-29,1945-02-04
None,Sporting,POR,1,1625.11120605,1945-02-05,1945-02-11
None,Sporting,POR,1,1617.33813477,1945-02-12,1945-02-18
None,Sporting,POR,1,1624.8079834,1945-02-19,1945-02-25
None,Sporting,POR,1,1625.45202637,1945-02-26,1945-03-18
None,Sporting,POR,1,1622.66552734,1945-03-19,1945-03-25
None,Sporting,POR,1,1625.88317871,1945-03-26,1945-04-01
None,Sporting,POR,1,1629.25439453,1945-04-02,1945-04-08
None,Sporting,POR,1,1631.26794434,1945-04-09,1945-05-10
None,Sporting,POR,1,1628.26794434,1945-05-11,1945-05-27
None,Sporting,POR,1,1623.26794434,1945-05-28,1945-12-09
None,Sporting,POR,1,1618.35302734,1945-12-10,1945-12-16
None,Sporting,POR,1,1605.32702637,1945-12-17,1945-12-23
None,Sporting,POR,1,1606.71704102,1945-12-24,1945-12-30
None,Sporting,POR,1,1609.58044434,1945-12-31,1946-01-06
None,Sporting,POR,1,1593.62475586,1946-01-07,1946-01-13
None,Sporting,POR,1,1600.7824707,1946-01-14,1946-01-20
None,Sporting,POR,1,1605.36791992,1946-01-21,1946-01-27
None,Sporting,POR,1,1611.20495605,1946-01-28,1946-02-03
None,Sporting,POR,1,1612.7479248,1946-02-04,1946-02-10
None,Sporting,POR,1,1618.73730469,1946-02-11,1946-02-24
None,Sporting,POR,1,1619.80651855,1946-02-25,1946-03-03
None,Sporting,POR,1,1613.68713379,1946-03-04,1946-03-10
None,Sporting,POR,1,1615.42248535,1946-03-11,1946-03-17
None,Sporting,POR,1,1619.3581543,1946-03-18,1946-03-31
None,Sporting,POR,1,1602.13525391,1946-04-01,1946-04-07
None,Sporting,POR,1,1613.55493164,1946-04-08,1946-04-16
None,Sporting,POR,1,1620.55493164,1946-04-17,1946-04-21
None,Sporting,POR,1,1621.57092285,1946-04-22,1946-04-28
None,Sporting,POR,1,1613.47253418,1946-04-29,1946-05-05
None,Sporting,POR,1,1615.08227539,1946-05-06,1946-05-12
None,Sporting,POR,1,1627.53796387,1946-05-13,1946-05-19
None,Sporting,POR,1,1628.92041016,1946-05-20,1946-05-26
None,Sporting,POR,1,1622.78588867,1946-05-27,1946-06-23
None,Sporting,POR,1,1633.78588867,1946-06-24,1946-11-24
None,Sporting,POR,1,1638.81921387,1946-11-25,1946-12-01
None,Sporting,POR,1,1641.04541016,1946-12-02,1946-12-08
None,Sporting,POR,1,1633.90649414,1946-12-09,1946-12-22
None,Sporting,POR,1,1635.55126953,1946-12-23,1946-12-29
None,Sporting,POR,1,1637.21337891,1946-12-30,1947-01-07
None,Sporting,POR,1,1636.21337891,1947-01-08,1947-01-12
None,Sporting,POR,1,1640.37011719,1947-01-13,1947-01-27
None,Sporting,POR,1,1664.37011719,1947-01-28,1947-01-31
None,Sporting,POR,1,1665.84802246,1947-02-01,1947-02-09
None,Sporting,POR,1,1669.51159668,1947-02-10,1947-02-16
None,Sporting,POR,1,1677.5703125,1947-02-17,1947-02-23
None,Sporting,POR,1,1682.03613281,1947-02-24,1947-03-02
None,Sporting,POR,1,1682.7355957,1947-03-03,1947-03-09
None,Sporting,POR,1,1689.58227539,1947-03-10,1947-03-16
None,Sporting,POR,1,1690.09484863,1947-03-17,1947-03-26
None,Sporting,POR,1,1682.09484863,1947-03-27,1947-03-30
None,Sporting,POR,1,1682.82067871,1947-03-31,1947-04-06
None,Sporting,POR,1,1690.21240234,1947-04-07,1947-04-13
None,Sporting,POR,1,1694.61303711,1947-04-14,1947-04-20
None,Sporting,POR,1,1701.24121094,1947-04-21,1947-04-27
None,Sporting,POR,1,1704.02832031,1947-04-28,1947-05-05
None,Sporting,POR,1,1723.02832031,1947-05-06,1947-05-11
None,Sporting,POR,1,1724.19677734,1947-05-12,1947-05-18
None,Sporting,POR,1,1718.71118164,1947-05-19,1947-05-26
None,Sporting,POR,1,1701.71118164,1947-05-27,1947-06-01
None,Sporting,POR,1,1702.3560791,1947-06-02,1947-06-08
None,Sporting,POR,1,1696.27502441,1947-06-09,1947-06-11
None,Sporting,POR,1,1697.98071289,1947-06-12,1947-06-25
None,Sporting,POR,1,1700.62646484,1947-06-26,1947-06-29
None,Sporting,POR,1,1702.95007324,1947-06-30,1947-07-06
None,Sporting,POR,1,1704.89526367,1947-07-07,1947-11-16
None,Sporting,POR,1,1710.26733398,1947-11-17,1947-11-29
None,Sporting,POR,1,1692.26733398,1947-11-30,1947-11-30
None,Sporting,POR,1,1692.71325684,1947-12-01,1947-12-07
None,Sporting,POR,1,1693.83581543,1947-12-08,1947-12-14
None,Sporting,POR,1,1695.65478516,1947-12-15,1947-12-21
None,Sporting,POR,1,1696.50524902,1947-12-22,1947-12-28
None,Sporting,POR,1,1699.92675781,1947-12-29,1948-01-01
None,Sporting,POR,1,1700.20703125,1948-01-02,1948-01-04
None,Sporting,POR,1,1693.77648926,1948-01-05,1948-01-11
None,Sporting,POR,1,1677.62268066,1948-01-12,1948-01-18
None,Sporting,POR,1,1680.44262695,1948-01-19,1948-02-01
None,Sporting,POR,1,1681.71728516,1948-02-02,1948-02-08
None,Sporting,POR,1,1667.05285645,1948-02-09,1948-02-15
None,Sporting,POR,1,1668.35449219,1948-02-16,1948-02-22
None,Sporting,POR,1,1668.97546387,1948-02-23,1948-02-29
None,Sporting,POR,1,1674.2479248,1948-03-01,1948-03-07
None,Sporting,POR,1,1680.00195312,1948-03-08,1948-03-14
None,Sporting,POR,1,1680.38464355,1948-03-15,1948-03-22
None,Sporting,POR,1,1675.38464355,1948-03-23,1948-03-28
None,Sporting,POR,1,1661.41870117,1948-03-29,1948-04-04
None,Sporting,POR,1,1662.0189209,1948-04-05,1948-04-11
None,Sporting,POR,1,1665.08129883,1948-04-12,1948-04-18
None,Sporting,POR,1,1659.12963867,1948-04-19,1948-04-25
None,Sporting,POR,1,1678.65209961,1948-04-26,1948-05-02
None,Sporting,POR,1,1679.11547852,1948-05-03,1948-05-09
None,Sporting,POR,1,1665.20349121,1948-05-10,1948-05-16
None,Sporting,POR,1,1668.05224609,1948-05-17,1948-05-26
None,Sporting,POR,1,1679.05224609,1948-05-27,1948-05-30
None,Sporting,POR,1,1682.4720459,1948-05-31,1948-09-19
None,Sporting,POR,1,1689.21447754,1948-09-20,1948-09-26
None,Sporting,POR,1,1689.93676758,1948-09-27,1948-10-03
None,Sporting,POR,1,1691.52160645,1948-10-04,1948-10-10
None,Sporting,POR,1,1694.14916992,1948-10-11,1948-10-17
None,Sporting,POR,1,1695.17626953,1948-10-18,1948-10-24
None,Sporting,POR,1,1680.92834473,1948-10-25,1948-10-31
None,Sporting,POR,1,1681.68615723,1948-11-01,1948-11-07
None,Sporting,POR,1,1696.42626953,1948-11-08,1948-11-14
None,Sporting,POR,1,1702.26855469,1948-11-15,1948-11-21
None,Sporting,POR,1,1704.65783691,1948-11-22,1948-11-28
None,Sporting,POR,1,1705.24963379,1948-11-29,1948-12-05
None,Sporting,POR,1,1696.83972168,1948-12-06,1948-12-12
None,Sporting,POR,1,1697.70715332,1948-12-13,1948-12-25
None,Sporting,POR,1,1698.95507812,1948-12-26,1949-01-02
None,Sporting,POR,1,1701.71850586,1949-01-03,1949-01-09
None,Sporting,POR,1,1710.72753906,1949-01-10,1949-01-16
None,Sporting,POR,1,1711.71179199,1949-01-17,1949-01-23
None,Sporting,POR,1,1704.74353027,1949-01-24,1949-01-30
None,Sporting,POR,1,1705.42932129,1949-01-31,1949-02-06
None,Sporting,POR,1,1711.94470215,1949-02-07,1949-02-13
None,Sporting,POR,1,1715.5480957,1949-02-14,1949-02-21
None,Sporting,POR,1,1717.26599121,1949-02-22,1949-03-05
None,Sporting,POR,1,1715.26599121,1949-03-06,1949-03-06
None,Sporting,POR,1,1715.69250488,1949-03-07,1949-03-26
None,Sporting,POR,1,1718.69250488,1949-03-27,1949-03-27
None,Sporting,POR,1,1693.27160645,1949-03-28,1949-04-03
None,Sporting,POR,1,1677.28540039,1949-04-04,1949-04-10
None,Sporting,POR,1,1683.17773438,1949-04-11,1949-05-20
None,Sporting,POR,1,1693.17773438,1949-05-21,1949-05-25
None,Sporting,POR,1,1684.17773438,1949-05-26,1949-06-29
None,Sporting,POR,1,1792.09057617,1949-06-30,1949-07-03
None,Sporting,POR,1,1758.01831055,1949-07-04,1949-10-09
None,Sporting,POR,1,1758.38391113,1949-10-10,1949-10-16
None,Sporting,POR,1,1769.77294922,1949-10-17,1949-10-23
None,Sporting,POR,1,1774.36791992,1949-10-24,1949-10-30
None,Sporting,POR,1,1775.11120605,1949-10-31,1949-11-06
None,Sporting,POR,1,1766.61132812,1949-11-07,1949-11-13
None,Sporting,POR,1,1767.52087402,1949-11-14,1949-11-20
None,Sporting,POR,1,1761.88513184,1949-11-21,1949-11-27
None,Sporting,POR,1,1762.7487793,1949-11-28,1949-12-04
None,Sporting,POR,1,1777.29382324,1949-12-05,1949-12-11
None,Sporting,POR,1,1764.22827148,1949-12-12,1949-12-18
None,Sporting,POR,1,1770.23498535,1949-12-19,1949-12-25
None,Sporting,POR,1,1770.56787109,1949-12-26,1950-01-08
None,Sporting,POR,1,1774.11474609,1950-01-09,1950-01-15
None,Sporting,POR,1,1753.1796875,1950-01-16,1950-01-29
None,Sporting,POR,1,1754.42236328,1950-01-30,1950-02-05
None,Sporting,POR,1,1755.62133789,1950-02-06,1950-02-12
None,Sporting,POR,1,1738.54675293,1950-02-13,1950-02-19
None,Sporting,POR,1,1740.28881836,1950-02-20,1950-02-26
None,Sporting,POR,1,1743.95410156,1950-02-27,1950-03-05
None,Sporting,POR,1,1744.70703125,1950-03-06,1950-03-12
None,Sporting,POR,1,1728.93713379,1950-03-13,1950-03-19
None,Sporting,POR,1,1713.2989502,1950-03-20,1950-04-16
None,Sporting,POR,1,1725.34936523,1950-04-17,1950-04-23
None,Sporting,POR,1,1726.26855469,1950-04-24,1950-04-30
None,Sporting,POR,1,1732.17529297,1950-05-01,1950-05-07
None,Sporting,POR,1,1733.20800781,1950-05-08,1950-06-14
None,Sporting,POR,1,1760.14245605,1950-06-15,1950-06-17
None,Sporting,POR,1,1745.11730957,1950-06-18,1950-06-18
None,Sporting,POR,1,1751.48168945,1950-06-19,1950-09-17
None,Sporting,POR,1,1768.16296387,1950-09-18,1950-09-24
None,Sporting,POR,1,1769.06933594,1950-09-25,1950-10-01
None,Sporting,POR,1,1770.15393066,1950-10-02,1950-10-08
None,Sporting,POR,1,1774.00817871,1950-10-09,1950-10-15
None,Sporting,POR,1,1775.03308105,1950-10-16,1950-10-22
None,Sporting,POR,1,1778.58959961,1950-10-23,1950-10-29
None,Sporting,POR,1,1779.64379883,1950-10-30,1950-11-05
None,Sporting,POR,1,1773.11047363,1950-11-06,1950-11-12
None,Sporting,POR,1,1774.68078613,1950-11-13,1950-11-19
None,Sporting,POR,1,1779.27575684,1950-11-20,1950-11-26
None,Sporting,POR,1,1761.51196289,1950-11-27,1950-12-03
None,Sporting,POR,1,1764.01635742,1950-12-04,1950-12-10
None,Sporting,POR,1,1764.66503906,1950-12-11,1950-12-17
None,Sporting,POR,1,1758.37792969,1950-12-18,1950-12-31
None,Sporting,POR,1,1763.29321289,1951-01-01,1951-01-07
None,Sporting,POR,1,1761.12145996,1951-01-08,1951-01-14
None,Sporting,POR,1,1762.3605957,1951-01-15,1951-01-21
None,Sporting,POR,1,1749.96765137,1951-01-22,1951-01-28
None,Sporting,POR,1,1750.64904785,1951-01-29,1951-02-04
None,Sporting,POR,1,1756.17370605,1951-02-05,1951-02-11
None,Sporting,POR,1,1757.31628418,1951-02-12,1951-02-18
None,Sporting,POR,1,1763.59399414,1951-02-19,1951-02-25
None,Sporting,POR,1,1764.18945312,1951-02-26,1951-03-04
None,Sporting,POR,1,1767.38427734,1951-03-05,1951-03-11
None,Sporting,POR,1,1768.25769043,1951-03-12,1951-03-18
None,Sporting,POR,1,1774.20336914,1951-03-19,1951-06-21
None,Sporting,POR,1,1753.39904785,1951-06-22,1951-06-22
None,Sporting,POR,1,1696.60290527,1951-06-23,1951-06-24
None,Sporting,POR,1,1665.0559082,1951-06-25,1951-09-23
None,Sporting,POR,1,1656.40405273,1951-09-24,1951-09-30
None,Sporting,POR,1,1657.39599609,1951-10-01,1951-10-07
None,Sporting,POR,1,1658.82067871,1951-10-08,1951-10-14
None,Sporting,POR,1,1662.54223633,1951-10-15,1951-10-21
None,Sporting,POR,1,1663.19543457,1951-10-22,1951-10-28
None,Sporting,POR,1,1664.56335449,1951-10-29,1951-11-04
None,Sporting,POR,1,1665.87561035,1951-11-05,1951-11-11
None,Sporting,POR,1,1676.50024414,1951-11-12,1951-11-18
None,Sporting,POR,1,1672.36828613,1951-11-19,1951-11-25
None,Sporting,POR,1,1659.34216309,1951-11-26,1951-12-02
None,Sporting,POR,1,1660.46374512,1951-12-03,1951-12-09
None,Sporting,POR,1,1664.07556152,1951-12-10,1951-12-16
None,Sporting,POR,1,1665.14575195,1951-12-17,1952-01-06
None,Sporting,POR,1,1657.390625,1952-01-07,1952-01-13
None,Sporting,POR,1,1652.40405273,1952-01-14,1952-01-20
None,Sporting,POR,1,1656.890625,1952-01-21,1952-01-27
None,Sporting,POR,1,1657.92687988,1952-01-28,1952-02-03
None,Sporting,POR,1,1637.6652832,1952-02-04,1952-02-10
None,Sporting,POR,1,1639.47509766,1952-02-11,1952-02-17
None,Sporting,POR,1,1654.29956055,1952-02-18,1952-02-24
None,Sporting,POR,1,1655.65161133,1952-02-25,1952-03-02
None,Sporting,POR,1,1658.27575684,1952-03-03,1952-03-16
None,Sporting,POR,1,1658.7746582,1952-03-17,1952-03-23
None,Sporting,POR,1,1665.22351074,1952-03-24,1952-03-30
None,Sporting,POR,1,1665.86303711,1952-03-31,1952-04-06
None,Sporting,POR,1,1669.12585449,1952-04-07,1952-06-25
None,Sporting,POR,1,1625.33874512,1952-06-26,1952-06-28
None,Sporting,POR,1,1614.22338867,1952-06-29,1952-09-28
None,Sporting,POR,1,1606.70825195,1952-09-29,1952-10-05
None,Sporting,POR,1,1617.74719238,1952-10-06,1952-10-12
None,Sporting,POR,1,1619.1003418,1952-10-13,1952-10-19
None,Sporting,POR,1,1620.45593262,1952-10-20,1952-10-26
None,Sporting,POR,1,1621.81420898,1952-10-27,1952-11-02
None,Sporting,POR,1,1604.82287598,1952-11-03,1952-11-09
None,Sporting,POR,1,1605.99389648,1952-11-10,1952-11-16
None,Sporting,POR,1,1611.76293945,1952-11-17,1952-12-07
None,Sporting,POR,1,1612.72155762,1952-12-08,1952-12-21
None,Sporting,POR,1,1617.63110352,1952-12-22,1952-12-28
None,Sporting,POR,1,1608.56286621,1952-12-29,1953-01-11
None,Sporting,POR,1,1613.34313965,1953-01-12,1953-01-18
None,Sporting,POR,1,1614.57470703,1953-01-19,1953-01-25
None,Sporting,POR,1,1626.76733398,1953-01-26,1953-02-01
None,Sporting,POR,1,1630.70849609,1953-02-02,1953-02-08
None,Sporting,POR,1,1635.26245117,1953-02-09,1953-02-15
None,Sporting,POR,1,1638.51953125,1953-02-16,1953-02-22
None,Sporting,POR,1,1626.45458984,1953-02-23,1953-03-01
None,Sporting,POR,1,1627.79724121,1953-03-02,1953-03-08
None,Sporting,POR,1,1635.6282959,1953-03-09,1953-03-15
None,Sporting,POR,1,1636.1739502,1953-03-16,1953-03-22
None,Sporting,POR,1,1631.68322754,1953-03-23,1953-03-29
None,Sporting,POR,1,1632.57080078,1953-03-30,1953-04-12
None,Sporting,POR,1,1627.61120605,1953-04-13,1953-04-19
None,Sporting,POR,1,1628.18237305,1953-04-20,1953-04-26
None,Sporting,POR,1,1631.89318848,1953-04-27,1953-06-04
None,Sporting,POR,1,1617.46386719,1953-06-05,1953-06-06
None,Sporting,POR,1,1663.69580078,1953-06-07,1953-10-04
None,Sporting,POR,1,1664.29040527,1953-10-05,1953-10-11
None,Sporting,POR,1,1657.81750488,1953-10-12,1953-10-18
None,Sporting,POR,1,1652.80407715,1953-10-19,1953-10-25
None,Sporting,POR,1,1654.28125,1953-10-26,1953-11-01
None,Sporting,POR,1,1659.6027832,1953-11-02,1953-11-08
None,Sporting,POR,1,1660.22814941,1953-11-09,1953-11-15
None,Sporting,POR,1,1651.11303711,1953-11-16,1953-12-06
None,Sporting,POR,1,1651.49230957,1953-12-07,1953-12-13
None,Sporting,POR,1,1634.75195312,1953-12-14,1953-12-20
None,Sporting,POR,1,1635.14318848,1953-12-21,1954-01-03
None,Sporting,POR,1,1644.10864258,1954-01-04,1954-01-10
None,Sporting,POR,1,1644.92919922,1954-01-11,1954-01-17
None,Sporting,POR,1,1659.19421387,1954-01-18,1954-01-24
None,Sporting,POR,1,1664.47131348,1954-01-25,1954-01-31
None,Sporting,POR,1,1666.09765625,1954-02-01,1954-02-07
None,Sporting,POR,1,1667.32861328,1954-02-08,1954-02-14
None,Sporting,POR,1,1662.38391113,1954-02-15,1954-02-21
None,Sporting,POR,1,1663.2479248,1954-02-22,1954-02-28
None,Sporting,POR,1,1669.91906738,1954-03-01,1954-03-07
None,Sporting,POR,1,1672.97375488,1954-03-08,1954-03-21
None,Sporting,POR,1,1676.97692871,1954-03-22,1954-03-28
None,Sporting,POR,1,1678.3302002,1954-03-29,1954-04-25
None,Sporting,POR,1,1681.84887695,1954-04-26,1954-05-02
None,Sporting,POR,1,1682.69482422,1954-05-03,1954-05-09
None,Sporting,POR,1,1678.30773926,1954-05-10,1954-05-16
None,Sporting,POR,1,1679.92346191,1954-05-17,1954-09-12
None,Sporting,POR,1,1676.4987793,1954-09-13,1954-09-19
None,Sporting,POR,1,1677.59509277,1954-09-20,1954-09-26
None,Sporting,POR,1,1680.21398926,1954-09-27,1954-10-03
None,Sporting,POR,1,1676.07080078,1954-10-04,1954-10-10
None,Sporting,POR,1,1657.96691895,1954-10-11,1954-10-17
None,Sporting,POR,1,1663.0534668,1954-10-18,1954-10-24
None,Sporting,POR,1,1664.12744141,1954-10-25,1954-10-31
None,Sporting,POR,1,1667.46862793,1954-11-01,1954-11-07
None,Sporting,POR,1,1653.43859863,1954-11-08,1954-11-14
None,Sporting,POR,1,1656.41113281,1954-11-15,1954-11-21
None,Sporting,POR,1,1657.44812012,1954-11-22,1954-11-28
None,Sporting,POR,1,1652.99035645,1954-11-29,1955-01-02
None,Sporting,POR,1,1637.43823242,1955-01-03,1955-01-09
None,Sporting,POR,1,1639.15185547,1955-01-10,1955-01-16
None,Sporting,POR,1,1626.7755127,1955-01-17,1955-01-23
None,Sporting,POR,1,1629.1920166,1955-01-24,1955-02-06
None,Sporting,POR,1,1629.7779541,1955-02-07,1955-02-13
None,Sporting,POR,1,1625.69714355,1955-02-14,1955-02-20
None,Sporting,POR,1,1627.00463867,1955-02-21,1955-02-27
None,Sporting,POR,1,1634.45275879,1955-02-28,1955-03-06
None,Sporting,POR,1,1635.06738281,1955-03-07,1955-03-13
None,Sporting,POR,1,1638.19177246,1955-03-14,1955-03-20
None,Sporting,POR,1,1639.00744629,1955-03-21,1955-04-03
None,Sporting,POR,1,1646.06677246,1955-04-04,1955-04-17
None,Sporting,POR,1,1647.2244873,1955-04-18,1955-04-24
None,Sporting,POR,1,1649.14953613,1955-04-25,1955-06-22
None,Sporting,POR,1,1639.76599121,1955-06-23,1955-06-25
None,Sporting,POR,1,1628.96679688,1955-06-26,1955-09-04
None,Sporting,POR,1,1609.53210449,1955-09-05,1955-09-18
None,Sporting,POR,1,1605.22399902,1955-09-19,1955-09-25
None,Sporting,POR,1,1587.10327148,1955-09-26,1955-10-02
None,Sporting,POR,1,1583.50427246,1955-10-03,1955-10-06
None,Sporting,POR,1,1584.68823242,1955-10-07,1955-10-12
None,Sporting,POR,1,1564.8215332,1955-10-13,1955-10-16
None,Sporting,POR,1,1570.8203125,1955-10-17,1955-10-23
None,Sporting,POR,1,1552.31469727,1955-10-24,1955-10-30
None,Sporting,POR,1,1557.32836914,1955-10-31,1955-11-06
None,Sporting,POR,1,1558.0098877,1955-11-07,1955-11-13
None,Sporting,POR,1,1554.76757812,1955-11-14,1955-11-27
