Rank,Club,Country,Level,Elo,From,To
None,Braga,POR,1,1264.5748291,1947-11-16,1947-11-16
None,Braga,POR,1,1263.69458008,1947-11-17,1947-11-29
None,Braga,POR,1,1245.69458008,1947-11-30,1947-11-30
None,Braga,POR,1,1249.95043945,1947-12-01,1947-12-07
None,Braga,POR,1,1254.93286133,1947-12-08,1947-12-14
None,Braga,POR,1,1245.45300293,1947-12-15,1947-12-21
None,Braga,POR,1,1241.22937012,1947-12-22,1947-12-28
None,Braga,POR,1,1229.125,1947-12-29,1948-01-01
None,Braga,POR,1,1228.84484863,1948-01-02,1948-01-04
None,Braga,POR,1,1244.91137695,1948-01-05,1948-01-11
None,Braga,POR,1,1239.64978027,1948-01-12,1948-01-18
None,Braga,POR,1,1236.43139648,1948-01-19,1948-02-01
None,Braga,POR,1,1232.89086914,1948-02-02,1948-02-08
None,Braga,POR,1,1228.49633789,1948-02-09,1948-02-15
None,Braga,POR,1,1225.49304199,1948-02-16,1948-02-22
None,Braga,POR,1,1232.3260498,1948-02-23,1948-02-29
None,Braga,POR,1,1228.2265625,1948-03-01,1948-03-07
None,Braga,POR,1,1236.17163086,1948-03-08,1948-03-14
None,Braga,POR,1,1235.37207031,1948-03-15,1948-03-22
None,Braga,POR,1,1230.37207031,1948-03-23,1948-03-28
None,Braga,POR,1,1240.95141602,1948-03-29,1948-04-04
None,Braga,POR,1,1238.66149902,1948-04-05,1948-04-11
None,Braga,POR,1,1235.59912109,1948-04-12,1948-04-18
None,Braga,POR,1,1232.81188965,1948-04-19,1948-04-25
None,Braga,POR,1,1241.08972168,1948-04-26,1948-05-02
None,Braga,POR,1,1234.45898438,1948-05-03,1948-05-09
None,Braga,POR,1,1232.57824707,1948-05-10,1948-05-16
None,Braga,POR,1,1238.62744141,1948-05-17,1948-05-26
None,Braga,POR,1,1249.62744141,1948-05-27,1948-05-30
None,Braga,POR,1,1248.24267578,1948-05-31,1948-09-19
None,Braga,POR,1,1261.18847656,1948-09-20,1948-09-26
None,Braga,POR,1,1265.04724121,1948-09-27,1948-10-03
None,Braga,POR,1,1281.52075195,1948-10-04,1948-10-10
None,Braga,POR,1,1279.06335449,1948-10-11,1948-10-17
None,Braga,POR,1,1276.56311035,1948-10-18,1948-10-24
None,Braga,POR,1,1290.81103516,1948-10-25,1948-10-31
None,Braga,POR,1,1287.25366211,1948-11-01,1948-11-07
None,Braga,POR,1,1283.75500488,1948-11-08,1948-11-14
None,Braga,POR,1,1279.19995117,1948-11-15,1948-11-21
None,Braga,POR,1,1284.15393066,1948-11-22,1948-11-28
None,Braga,POR,1,1274.15197754,1948-11-29,1948-12-05
None,Braga,POR,1,1272.13330078,1948-12-06,1948-12-12
None,Braga,POR,1,1269.02197266,1948-12-13,1948-12-25
None,Braga,POR,1,1275.39001465,1948-12-26,1949-01-02
None,Braga,POR,1,1268.65759277,1949-01-03,1949-01-09
None,Braga,POR,1,1282.83862305,1949-01-10,1949-01-16
None,Braga,POR,1,1279.84777832,1949-01-17,1949-01-23
None,Braga,POR,1,1285.28955078,1949-01-24,1949-01-30
None,Braga,POR,1,1284.6036377,1949-01-31,1949-02-06
None,Braga,POR,1,1293.57055664,1949-02-07,1949-02-13
None,Braga,POR,1,1288.07067871,1949-02-14,1949-02-21
None,Braga,POR,1,1292.45410156,1949-02-22,1949-03-05
None,Braga,POR,1,1290.45410156,1949-03-06,1949-03-06
None,Braga,POR,1,1283.71655273,1949-03-07,1949-03-26
None,Braga,POR,1,1286.71655273,1949-03-27,1949-03-27
None,Braga,POR,1,1283.93261719,1949-03-28,1949-04-03
None,Braga,POR,1,1299.76135254,1949-04-04,1949-04-10
None,Braga,POR,1,1298.64489746,1949-04-11,1949-05-20
None,Braga,POR,1,1308.64489746,1949-05-21,1949-05-25
None,Braga,POR,1,1299.64489746,1949-05-26,1949-06-29
None,Braga,POR,1,1387.83740234,1949-06-30,1949-07-03
None,Braga,POR,1,1361.94482422,1949-07-04,1949-10-09
None,Braga,POR,1,1358.07189941,1949-10-10,1949-10-16
None,Braga,POR,1,1350.58911133,1949-10-17,1949-10-23
None,Braga,POR,1,1358.85070801,1949-10-24,1949-10-30
None,Braga,POR,1,1354.79089355,1949-10-31,1949-11-06
None,Braga,POR,1,1358.93566895,1949-11-07,1949-11-13
None,Braga,POR,1,1373.44018555,1949-11-14,1949-11-20
None,Braga,POR,1,1379.07592773,1949-11-21,1949-11-27
None,Braga,POR,1,1375.63085938,1949-11-28,1949-12-04
None,Braga,POR,1,1393.97583008,1949-12-05,1949-12-11
None,Braga,POR,1,1389.86010742,1949-12-12,1949-12-18
None,Braga,POR,1,1385.49353027,1949-12-19,1949-12-25
None,Braga,POR,1,1392.05737305,1949-12-26,1950-01-08
None,Braga,POR,1,1390.62341309,1950-01-09,1950-01-15
None,Braga,POR,1,1389.92089844,1950-01-16,1950-01-29
None,Braga,POR,1,1393.69897461,1950-01-30,1950-02-05
None,Braga,POR,1,1386.47302246,1950-02-06,1950-02-12
None,Braga,POR,1,1382.3026123,1950-02-13,1950-02-19
None,Braga,POR,1,1393.09912109,1950-02-20,1950-02-26
None,Braga,POR,1,1382.35644531,1950-02-27,1950-03-05
None,Braga,POR,1,1381.60351562,1950-03-06,1950-03-12
None,Braga,POR,1,1385.71081543,1950-03-13,1950-03-19
None,Braga,POR,1,1382.18310547,1950-03-20,1950-04-16
None,Braga,POR,1,1387.52758789,1950-04-17,1950-04-23
None,Braga,POR,1,1391.62011719,1950-04-24,1950-04-30
None,Braga,POR,1,1388.09606934,1950-05-01,1950-05-07
None,Braga,POR,1,1395.48327637,1950-05-08,1950-06-14
None,Braga,POR,1,1422.41772461,1950-06-15,1950-06-17
None,Braga,POR,1,1407.39257812,1950-06-18,1950-06-18
None,Braga,POR,1,1413.75695801,1950-06-19,1950-09-17
None,Braga,POR,1,1423.23266602,1950-09-18,1950-09-24
None,Braga,POR,1,1428.50024414,1950-09-25,1950-10-01
None,Braga,POR,1,1427.13684082,1950-10-02,1950-10-08
None,Braga,POR,1,1423.28259277,1950-10-09,1950-10-15
None,Braga,POR,1,1418.94812012,1950-10-16,1950-10-22
None,Braga,POR,1,1423.02099609,1950-10-23,1950-10-29
None,Braga,POR,1,1421.93249512,1950-10-30,1950-11-05
None,Braga,POR,1,1415.07556152,1950-11-06,1950-11-12
None,Braga,POR,1,1419.79956055,1950-11-13,1950-11-19
None,Braga,POR,1,1412.19519043,1950-11-20,1950-11-26
None,Braga,POR,1,1398.57421875,1950-11-27,1950-12-03
None,Braga,POR,1,1395.50866699,1950-12-04,1950-12-10
None,Braga,POR,1,1401.47924805,1950-12-11,1950-12-17
None,Braga,POR,1,1387.36682129,1950-12-18,1950-12-31
None,Braga,POR,1,1392.38635254,1951-01-01,1951-01-07
None,Braga,POR,1,1407.78320312,1951-01-08,1951-01-14
None,Braga,POR,1,1406.54394531,1951-01-15,1951-01-21
None,Braga,POR,1,1404.60327148,1951-01-22,1951-01-28
None,Braga,POR,1,1409.03381348,1951-01-29,1951-02-04
None,Braga,POR,1,1407.26855469,1951-02-05,1951-02-11
None,Braga,POR,1,1414.14892578,1951-02-12,1951-02-18
None,Braga,POR,1,1434.67346191,1951-02-19,1951-02-25
None,Braga,POR,1,1439.39477539,1951-02-26,1951-03-04
None,Braga,POR,1,1434.41601562,1951-03-05,1951-03-11
None,Braga,POR,1,1437.47705078,1951-03-12,1951-03-18
None,Braga,POR,1,1440.9284668,1951-03-19,1951-06-21
None,Braga,POR,1,1426.57824707,1951-06-22,1951-06-22
None,Braga,POR,1,1388.76647949,1951-06-23,1951-06-24
None,Braga,POR,1,1368.40258789,1951-06-25,1951-09-23
None,Braga,POR,1,1348.99731445,1951-09-24,1951-09-30
None,Braga,POR,1,1345.88757324,1951-10-01,1951-10-07
None,Braga,POR,1,1341.68212891,1951-10-08,1951-10-14
None,Braga,POR,1,1348.29711914,1951-10-15,1951-10-21
None,Braga,POR,1,1336.72058105,1951-10-22,1951-10-28
None,Braga,POR,1,1352.34545898,1951-10-29,1951-11-04
None,Braga,POR,1,1355.98840332,1951-11-05,1951-11-11
None,Braga,POR,1,1359.80310059,1951-11-12,1951-11-18
None,Braga,POR,1,1362.12402344,1951-11-19,1951-11-25
None,Braga,POR,1,1344.93945312,1951-11-26,1951-12-02
None,Braga,POR,1,1343.81787109,1951-12-03,1951-12-09
None,Braga,POR,1,1347.25964355,1951-12-10,1951-12-16
None,Braga,POR,1,1342.93273926,1951-12-17,1952-01-06
None,Braga,POR,1,1339.18664551,1952-01-07,1952-01-13
None,Braga,POR,1,1351.3494873,1952-01-14,1952-01-20
None,Braga,POR,1,1348.70776367,1952-01-21,1952-01-27
None,Braga,POR,1,1345.00646973,1952-01-28,1952-02-03
None,Braga,POR,1,1343.30957031,1952-02-04,1952-02-10
None,Braga,POR,1,1347.85949707,1952-02-11,1952-02-17
None,Braga,POR,1,1351.73840332,1952-02-18,1952-02-24
None,Braga,POR,1,1342.46435547,1952-02-25,1952-03-02
None,Braga,POR,1,1345.4309082,1952-03-03,1952-03-16
None,Braga,POR,1,1343.99353027,1952-03-17,1952-03-23
None,Braga,POR,1,1337.5447998,1952-03-24,1952-03-30
None,Braga,POR,1,1334.16809082,1952-03-31,1952-04-06
None,Braga,POR,1,1337.1829834,1952-04-07,1952-06-25
None,Braga,POR,1,1308.16223145,1952-06-26,1952-06-28
None,Braga,POR,1,1301.0144043,1952-06-29,1952-09-28
None,Braga,POR,1,1312.90393066,1952-09-29,1952-10-05
None,Braga,POR,1,1315.70068359,1952-10-06,1952-10-12
None,Braga,POR,1,1314.34753418,1952-10-13,1952-10-19
None,Braga,POR,1,1305.74645996,1952-10-20,1952-10-26
None,Braga,POR,1,1303.93896484,1952-10-27,1952-11-02
None,Braga,POR,1,1290.92883301,1952-11-03,1952-11-09
None,Braga,POR,1,1280.63671875,1952-11-10,1952-11-16
None,Braga,POR,1,1275.2578125,1952-11-17,1952-12-07
None,Braga,POR,1,1270.60571289,1952-12-08,1952-12-21
None,Braga,POR,1,1267.43823242,1952-12-22,1952-12-28
None,Braga,POR,1,1246.27526855,1952-12-29,1953-01-11
None,Braga,POR,1,1243.32946777,1953-01-12,1953-01-18
None,Braga,POR,1,1250.75561523,1953-01-19,1953-01-25
None,Braga,POR,1,1255.03417969,1953-01-26,1953-02-01
None,Braga,POR,1,1252.15661621,1953-02-02,1953-02-08
None,Braga,POR,1,1247.6027832,1953-02-09,1953-02-15
None,Braga,POR,1,1246.60070801,1953-02-16,1953-02-22
None,Braga,POR,1,1251.19897461,1953-02-23,1953-03-01
None,Braga,POR,1,1269.06652832,1953-03-02,1953-03-08
None,Braga,POR,1,1266.59680176,1953-03-09,1953-03-15
None,Braga,POR,1,1271.23278809,1953-03-16,1953-03-22
None,Braga,POR,1,1267.58837891,1953-03-23,1953-03-29
None,Braga,POR,1,1271.95812988,1953-03-30,1953-04-12
None,Braga,POR,1,1267.89111328,1953-04-13,1953-04-19
None,Braga,POR,1,1275.16882324,1953-04-20,1953-04-26
None,Braga,POR,1,1271.28283691,1953-04-27,1953-06-04
None,Braga,POR,1,1261.78186035,1953-06-05,1953-06-06
None,Braga,POR,1,1291.33483887,1953-06-07,1953-10-04
None,Braga,POR,1,1297.98022461,1953-10-05,1953-10-11
None,Braga,POR,1,1297.40124512,1953-10-12,1953-10-18
None,Braga,POR,1,1302.56860352,1953-10-19,1953-10-25
None,Braga,POR,1,1301.45861816,1953-10-26,1953-11-01
None,Braga,POR,1,1296.13696289,1953-11-02,1953-11-08
None,Braga,POR,1,1290.96496582,1953-11-09,1953-11-15
None,Braga,POR,1,1308.41003418,1953-11-16,1953-12-06
None,Braga,POR,1,1313.08154297,1953-12-07,1953-12-13
None,Braga,POR,1,1312.00842285,1953-12-14,1953-12-20
None,Braga,POR,1,1318.32067871,1953-12-21,1954-01-03
None,Braga,POR,1,1323.39953613,1954-01-04,1954-01-10
None,Braga,POR,1,1326.75854492,1954-01-11,1954-01-17
None,Braga,POR,1,1331.43579102,1954-01-18,1954-01-24
None,Braga,POR,1,1336.10180664,1954-01-25,1954-01-31
None,Braga,POR,1,1355.90075684,1954-02-01,1954-02-07
None,Braga,POR,1,1351.10656738,1954-02-08,1954-02-14
None,Braga,POR,1,1361.52941895,1954-02-15,1954-02-21
None,Braga,POR,1,1360.66540527,1954-02-22,1954-02-28
None,Braga,POR,1,1363.3762207,1954-03-01,1954-03-07
None,Braga,POR,1,1357.55603027,1954-03-08,1954-03-21
None,Braga,POR,1,1353.05773926,1954-03-22,1954-03-28
None,Braga,POR,1,1372.00195312,1954-03-29,1954-04-25
None,Braga,POR,1,1366.49047852,1954-04-26,1954-05-02
None,Braga,POR,1,1369.63964844,1954-05-03,1954-05-09
None,Braga,POR,1,1363.37902832,1954-05-10,1954-05-16
None,Braga,POR,1,1365.98864746,1954-05-17,1954-09-12
None,Braga,POR,1,1369.41333008,1954-09-13,1954-09-19
None,Braga,POR,1,1377.04748535,1954-09-20,1954-09-26
None,Braga,POR,1,1382.74157715,1954-09-27,1954-10-03
None,Braga,POR,1,1373.15917969,1954-10-04,1954-10-10
None,Braga,POR,1,1377.86071777,1954-10-11,1954-10-17
None,Braga,POR,1,1370.18603516,1954-10-18,1954-10-24
None,Braga,POR,1,1373.34680176,1954-10-25,1954-10-31
None,Braga,POR,1,1388.96655273,1954-11-01,1954-11-07
None,Braga,POR,1,1390.65026855,1954-11-08,1954-11-14
None,Braga,POR,1,1393.04968262,1954-11-15,1954-11-21
None,Braga,POR,1,1395.35424805,1954-11-22,1954-11-28
None,Braga,POR,1,1409.26013184,1954-11-29,1955-01-02
None,Braga,POR,1,1412.71813965,1955-01-03,1955-01-09
None,Braga,POR,1,1411.0045166,1955-01-10,1955-01-16
None,Braga,POR,1,1401.71826172,1955-01-17,1955-01-23
None,Braga,POR,1,1416.4609375,1955-01-24,1955-02-06
None,Braga,POR,1,1419.76745605,1955-02-07,1955-02-13
None,Braga,POR,1,1415.00317383,1955-02-14,1955-02-20
None,Braga,POR,1,1419.51000977,1955-02-21,1955-02-27
None,Braga,POR,1,1420.5456543,1955-02-28,1955-03-06
None,Braga,POR,1,1411.90686035,1955-03-07,1955-03-13
None,Braga,POR,1,1404.59753418,1955-03-14,1955-03-20
None,Braga,POR,1,1397.84216309,1955-03-21,1955-04-03
None,Braga,POR,1,1408.50720215,1955-04-04,1955-04-17
None,Braga,POR,1,1399.21386719,1955-04-18,1955-04-24
None,Braga,POR,1,1389.27246094,1955-04-25,1955-06-22
None,Braga,POR,1,1379.88891602,1955-06-23,1955-06-25
None,Braga,POR,1,1369.08972168,1955-06-26,1955-09-04
None,Braga,POR,1,1356.40551758,1955-09-05,1955-09-18
None,Braga,POR,1,1348.96154785,1955-09-19,1955-09-25
None,Braga,POR,1,1335.27258301,1955-09-26,1955-10-02
None,Braga,POR,1,1338.3659668,1955-10-03,1955-10-09
None,Braga,POR,1,1333.42480469,1955-10-10,1955-10-12
None,Braga,POR,1,1320.75500488,1955-10-13,1955-10-16
None,Braga,POR,1,1314.75622559,1955-10-17,1955-10-23
None,Braga,POR,1,1306.16967773,1955-10-24,1955-10-30
None,Braga,POR,1,1289.9161377,1955-10-31,1955-11-06
None,Braga,POR,1,1286.8125,1955-11-07,1955-11-13
None,Braga,POR,1,1291.90100098,1955-11-14,1955-11-27
None,Braga,POR,1,1283.41369629,1955-11-28,1955-12-04
None,Braga,POR,1,1288.11401367,1955-12-05,1956-01-01
None,Braga,POR,1,1280.66223145,1956-01-02,1956-01-08
None,Braga,POR,1,1264.70129395,1956-01-09,1956-01-16
None,Braga,POR,1,1262.9831543,1956-01-17,1956-01-22
None,Braga,POR,1,1257.76184082,1956-01-23,1956-01-29
None,Braga,POR,1,1261.49023438,1956-01-30,1956-02-05
None,Braga,POR,1,1244.04431152,1956-02-06,1956-02-12
None,Braga,POR,1,1243.20336914,1956-02-13,1956-02-19
None,Braga,POR,1,1225.64050293,1956-02-20,1956-02-26
None,Braga,POR,1,1224.35180664,1956-02-27,1956-03-04
None,Braga,POR,1,1215.58496094,1956-03-05,1956-03-11
None,Braga,POR,1,1220.8404541,1956-03-12,1956-03-18
None,Braga,POR,1,1224.39855957,1956-03-19,1956-04-15
None,Braga,POR,1,1217.35266113,1956-04-16,1956-04-22
None,Braga,POR,1,1221.82727051,1956-04-23,1956-04-29
None,Braga,POR,1,1218.20947266,1956-04-30,1956-06-29
None,Braga,POR,1,1207.17199707,1956-06-30,1956-07-01
None,Braga,POR,1,1229.65185547,1957-07-03,1957-09-08
None,Braga,POR,1,1235.16687012,1957-09-09,1957-09-15
None,Braga,POR,1,1244.43432617,1957-09-16,1957-09-19
None,Braga,POR,1,1242.9909668,1957-09-20,1957-09-22
None,Braga,POR,1,1251.96118164,1957-09-23,1957-09-26
None,Braga,POR,1,1245.37353516,1957-09-27,1957-09-29
None,Braga,POR,1,1249.88024902,1957-09-30,1957-10-06
None,Braga,POR,1,1237.79467773,1957-10-07,1957-10-13
None,Braga,POR,1,1232.95385742,1957-10-14,1957-10-20
None,Braga,POR,1,1239.29504395,1957-10-21,1957-10-27
None,Braga,POR,1,1242.96875,1957-10-28,1957-11-03
None,Braga,POR,1,1253.06201172,1957-11-04,1957-11-10
None,Braga,POR,1,1252.35180664,1957-11-11,1957-11-17
None,Braga,POR,1,1257.7199707,1957-11-18,1957-11-24
None,Braga,POR,1,1243.09509277,1957-11-25,1957-12-01
None,Braga,POR,1,1234.86914062,1957-12-02,1957-12-08
None,Braga,POR,1,1232.87817383,1957-12-09,1957-12-15
None,Braga,POR,1,1228.85388184,1957-12-16,1957-12-29
None,Braga,POR,1,1226.12255859,1957-12-30,1958-01-05
None,Braga,POR,1,1233.91967773,1958-01-06,1958-01-12
None,Braga,POR,1,1233.00561523,1958-01-13,1958-01-19
None,Braga,POR,1,1228.92529297,1958-01-20,1958-01-26
None,Braga,POR,1,1234.15966797,1958-01-27,1958-02-02
None,Braga,POR,1,1237.37145996,1958-02-03,1958-02-23
None,Braga,POR,1,1234.52844238,1958-02-24,1958-03-02
None,Braga,POR,1,1246.84191895,1958-03-03,1958-03-09
None,Braga,POR,1,1251.19995117,1958-03-10,1958-03-16
None,Braga,POR,1,1257.58081055,1958-03-17,1958-03-23
None,Braga,POR,1,1263.72692871,1958-03-24,1958-09-14
None,Braga,POR,1,1273.84594727,1958-09-15,1958-09-21
None,Braga,POR,1,1290.58850098,1958-09-22,1958-09-28
None,Braga,POR,1,1277.37097168,1958-09-29,1958-10-01
None,Braga,POR,1,1279.05297852,1958-10-02,1958-10-05
None,Braga,POR,1,1273.77075195,1958-10-06,1958-10-08
None,Braga,POR,1,1273.9720459,1958-10-09,1958-10-12
None,Braga,POR,1,1278.43933105,1958-10-13,1958-10-19
None,Braga,POR,1,1283.78540039,1958-10-20,1958-10-26
None,Braga,POR,1,1287.70080566,1958-10-27,1958-10-29
None,Braga,POR,1,1278.42382812,1958-10-30,1958-11-02
None,Braga,POR,1,1277.08813477,1958-11-03,1958-11-09
None,Braga,POR,1,1268.64208984,1958-11-10,1958-11-12
None,Braga,POR,1,1263.3918457,1958-11-13,1958-11-30
None,Braga,POR,1,1268.03430176,1958-12-01,1958-12-07
None,Braga,POR,1,1271.29492188,1958-12-08,1958-12-14
None,Braga,POR,1,1266.4296875,1958-12-15,1958-12-21
None,Braga,POR,1,1260.93066406,1958-12-22,1958-12-28
None,Braga,POR,1,1256.49487305,1958-12-29,1959-01-04
None,Braga,POR,1,1258.94506836,1959-01-05,1959-01-11
None,Braga,POR,1,1253.15844727,1959-01-12,1959-01-18
None,Braga,POR,1,1259.80432129,1959-01-19,1959-01-25
None,Braga,POR,1,1262.40087891,1959-01-26,1959-02-01
None,Braga,POR,1,1257.77185059,1959-02-02,1959-02-08
None,Braga,POR,1,1277.10656738,1959-02-09,1959-02-15
None,Braga,POR,1,1270.72753906,1959-02-16,1959-02-22
None,Braga,POR,1,1267.48681641,1959-02-23,1959-03-01
None,Braga,POR,1,1271.88195801,1959-03-02,1959-03-08
None,Braga,POR,1,1277.14172363,1959-03-09,1959-03-15
None,Braga,POR,1,1276.56188965,1959-03-16,1959-03-22
None,Braga,POR,1,1280.10522461,1959-03-23,1959-09-11
None,Braga,POR,1,1281.77563477,1959-09-12,1959-09-20
None,Braga,POR,1,1284.17895508,1959-09-21,1959-09-27
None,Braga,POR,1,1276.05505371,1959-09-28,1959-09-29
None,Braga,POR,1,1254.03527832,1959-09-30,1959-10-04
None,Braga,POR,1,1250.06091309,1959-10-05,1959-10-11
None,Braga,POR,1,1243.98608398,1959-10-12,1959-10-18
None,Braga,POR,1,1237.3918457,1959-10-19,1959-10-25
None,Braga,POR,1,1244.4708252,1959-10-26,1959-11-02
None,Braga,POR,1,1260.82141113,1959-11-03,1959-11-15
None,Braga,POR,1,1251.98828125,1959-11-16,1959-11-22
None,Braga,POR,1,1244.27539062,1959-11-23,1959-12-06
None,Braga,POR,1,1231.83911133,1959-12-07,1959-12-13
None,Braga,POR,1,1224.40734863,1959-12-14,1959-12-20
None,Braga,POR,1,1222.06054688,1959-12-21,1960-01-02
None,Braga,POR,1,1217.68237305,1960-01-03,1960-01-10
None,Braga,POR,1,1221.20092773,1960-01-11,1960-01-17
None,Braga,POR,1,1220.52282715,1960-01-18,1960-01-24
None,Braga,POR,1,1227.92370605,1960-01-25,1960-02-07
None,Braga,POR,1,1223.17211914,1960-02-08,1960-02-14
None,Braga,POR,1,1197.38562012,1960-02-15,1960-02-21
None,Braga,POR,1,1203.40393066,1960-02-22,1960-03-06
None,Braga,POR,1,1207.140625,1960-03-07,1960-03-13
None,Braga,POR,1,1205.98828125,1960-03-14,1960-03-20
None,Braga,POR,1,1210.01159668,1960-03-21,1960-04-03
None,Braga,POR,1,1218.41589355,1960-04-04,1960-04-10
None,Braga,POR,1,1214.06494141,1960-04-11,1960-05-14
None,Braga,POR,1,1225.55700684,1960-05-15,1960-05-29
None,Braga,POR,1,1230.30407715,1960-05-30,1960-09-17
None,Braga,POR,1,1236.10290527,1960-09-18,1960-09-25
None,Braga,POR,1,1232.08581543,1960-09-26,1960-09-29
None,Braga,POR,1,1251.3269043,1960-09-30,1960-10-05
None,Braga,POR,1,1263.75683594,1960-10-06,1960-10-16
None,Braga,POR,1,1262.12756348,1960-10-17,1960-10-23
None,Braga,POR,1,1257.28942871,1960-10-24,1960-10-30
None,Braga,POR,1,1246.68518066,1960-10-31,1960-11-06
None,Braga,POR,1,1243.64526367,1960-11-07,1960-11-08
None,Braga,POR,1,1267.5559082,1960-11-09,1960-11-13
None,Braga,POR,1,1262.48632812,1960-11-14,1960-11-20
None,Braga,POR,1,1264.76391602,1960-11-21,1960-11-27
None,Braga,POR,1,1279.19396973,1960-11-28,1960-11-30
None,Braga,POR,1,1292.15380859,1960-12-01,1960-12-04
None,Braga,POR,1,1287.54492188,1960-12-05,1960-12-11
None,Braga,POR,1,1281.60644531,1960-12-12,1960-12-18
None,Braga,POR,1,1288.27087402,1960-12-19,1961-01-01
None,Braga,POR,1,1283.69519043,1961-01-02,1961-01-08
None,Braga,POR,1,1277.70568848,1961-01-09,1961-01-15
None,Braga,POR,1,1266.21386719,1961-01-16,1961-01-22
None,Braga,POR,1,1262.70849609,1961-01-23,1961-02-05
None,Braga,POR,1,1258.52075195,1961-02-06,1961-02-12
None,Braga,POR,1,1245.05151367,1961-02-13,1961-02-19
None,Braga,POR,1,1253.70898438,1961-02-20,1961-03-05
None,Braga,POR,1,1260.97705078,1961-03-06,1961-03-08
None,Braga,POR,1,1261.99243164,1961-03-09,1961-03-12
None,Braga,POR,1,1260.91638184,1961-03-13,1961-03-30
None,Braga,POR,1,1267.80395508,1961-03-31,1961-04-09
None,Braga,POR,1,1272.45947266,1961-04-10,1961-04-23
None,Braga,POR,1,1271.8293457,1961-04-24,1961-04-26
None,Braga,POR,1,1280.65112305,1961-04-27,1961-04-30
None,Braga,POR,1,1286.99047852,1961-05-01,1961-05-04
None,Braga,POR,1,1294.20324707,1961-05-05,1961-05-14
None,Braga,POR,1,1305.55334473,1961-05-15,1961-05-28
None,Braga,POR,1,1310.34240723,1961-05-29,1961-05-31
None,Braga,POR,1,1323.47155762,1961-06-01,1961-07-02
None,Braga,POR,1,1298.27429199,1964-07-01,1964-09-16
None,Braga,POR,1,1304.2010498,1964-09-17,1964-09-30
None,Braga,POR,1,1304.21496582,1964-10-01,1964-10-11
None,Braga,POR,1,1302.36950684,1964-10-12,1964-10-14
None,Braga,POR,1,1307.28564453,1964-10-15,1964-10-18
None,Braga,POR,1,1316.75622559,1964-10-19,1964-10-25
None,Braga,POR,1,1314.16894531,1964-10-26,1964-11-01
None,Braga,POR,1,1321.54956055,1964-11-02,1964-11-04
None,Braga,POR,1,1322.18945312,1964-11-05,1964-11-08
None,Braga,POR,1,1317.25280762,1964-11-09,1964-11-22
None,Braga,POR,1,1316.69787598,1964-11-23,1964-11-29
None,Braga,POR,1,1336.70019531,1964-11-30,1964-12-02
None,Braga,POR,1,1329.14672852,1964-12-03,1964-12-06
None,Braga,POR,1,1333.98669434,1964-12-07,1964-12-09
None,Braga,POR,1,1335.07727051,1964-12-10,1964-12-13
None,Braga,POR,1,1342.04492188,1964-12-14,1964-12-16
None,Braga,POR,1,1332.30651855,1964-12-17,1964-12-20
None,Braga,POR,1,1322.9276123,1964-12-21,1964-12-23
None,Braga,POR,1,1321.64343262,1964-12-24,1964-12-27
None,Braga,POR,1,1331.17492676,1964-12-28,1965-01-03
None,Braga,POR,1,1325.09643555,1965-01-04,1965-01-10
None,Braga,POR,1,1320.30078125,1965-01-11,1965-01-17
None,Braga,POR,1,1319.35754395,1965-01-18,1965-01-31
None,Braga,POR,1,1316.86633301,1965-02-01,1965-02-07
None,Braga,POR,1,1309.57324219,1965-02-08,1965-02-14
None,Braga,POR,1,1297.29736328,1965-02-15,1965-02-21
None,Braga,POR,1,1295.8692627,1965-02-22,1965-02-24
None,Braga,POR,1,1308.06750488,1965-02-25,1965-02-28
None,Braga,POR,1,1306.90405273,1965-03-01,1965-03-07
None,Braga,POR,1,1316.03796387,1965-03-08,1965-03-14
None,Braga,POR,1,1313.2322998,1965-03-15,1965-03-17
None,Braga,POR,1,1318.80456543,1965-03-18,1965-03-21
None,Braga,POR,1,1315.35449219,1965-03-22,1965-03-28
None,Braga,POR,1,1323.14855957,1965-03-29,1965-04-04
None,Braga,POR,1,1338.54504395,1965-04-05,1965-04-30
None,Braga,POR,1,1341.67614746,1965-05-01,1965-05-02
None,Braga,POR,1,1349.28601074,1965-05-03,1965-05-06
None,Braga,POR,1,1351.80529785,1965-05-07,1965-05-09
None,Braga,POR,1,1350.52685547,1965-05-10,1965-05-27
None,Braga,POR,1,1346.26330566,1965-05-28,1965-08-25
None,Braga,POR,1,1346.14221191,1965-08-26,1965-09-12
None,Braga,POR,1,1353.54882812,1965-09-13,1965-09-19
None,Braga,POR,1,1346.80041504,1965-09-20,1965-09-22
None,Braga,POR,1,1329.53039551,1965-09-23,1965-09-26
None,Braga,POR,1,1337.453125,1965-09-27,1965-09-30
None,Braga,POR,1,1337.46875,1965-10-01,1965-10-03
None,Braga,POR,1,1342.64013672,1965-10-04,1965-10-05
None,Braga,POR,1,1342.66821289,1965-10-06,1965-10-10
None,Braga,POR,1,1336.08056641,1965-10-11,1965-10-17
None,Braga,POR,1,1340.28015137,1965-10-18,1965-11-10
None,Braga,POR,1,1341.45019531,1965-11-11,1965-11-14
None,Braga,POR,1,1339.5949707,1965-11-15,1965-11-28
None,Braga,POR,1,1345.25610352,1965-11-29,1965-12-05
None,Braga,POR,1,1340.3861084,1965-12-06,1965-12-08
None,Braga,POR,1,1340.84289551,1965-12-09,1965-12-12
None,Braga,POR,1,1338.43347168,1965-12-13,1965-12-19
